Blue-Blue,Blue-Red,Red-Red,Max Districts Achievable?
0,736,322,False
1,734,323,False
2,732,324,False
3,730,325,False
4,728,326,False
5,726,327,False
6,724,328,False
7,722,329,False
8,720,330,False
9,718,331,False
10,716,332,False
11,714,333,False
12,712,334,False
13,710,335,False
14,708,336,False
15,706,337,False
16,704,338,False
17,702,339,False
18,700,340,False
19,698,341,False
20,696,342,False
21,694,343,False
22,692,344,False
23,690,345,False
24,688,346,False
25,686,347,False
26,684,348,False
27,682,349,False
28,680,350,False
29,678,351,False
30,676,352,True
31,674,353,True
32,672,354,True
33,670,355,True
34,668,356,True
35,666,357,True
36,664,358,True
37,662,359,True
38,660,360,True
39,658,361,True
40,656,362,True
41,654,363,True
42,652,364,True
43,650,365,True
44,648,366,True
45,646,367,True
46,644,368,True
47,642,369,True
48,640,370,True
49,638,371,True
50,636,372,True
51,634,373,True
52,632,374,True
53,630,375,True
54,628,376,True
55,626,377,True
56,624,378,True
57,622,379,True
58,620,380,True
59,618,381,True
60,616,382,True
61,614,383,True
62,612,384,True
63,610,385,True
64,608,386,True
65,606,387,True
66,604,388,True
67,602,389,True
68,600,390,True
69,598,391,True
70,596,392,True
71,594,393,True
72,592,394,True
73,590,395,True
74,588,396,True
75,586,397,True
76,584,398,True
77,582,399,True
78,580,400,True
79,578,401,True
80,576,402,True
81,574,403,True
82,572,404,True
83,570,405,True
84,568,406,True
85,566,407,True
86,564,408,True
87,562,409,True
88,560,410,True
89,558,411,True
90,556,412,True
91,554,413,True
92,552,414,True
93,550,415,True
94,548,416,True
95,546,417,True
96,544,418,True
97,542,419,True
98,540,420,True
99,538,421,True
100,536,422,True
101,534,423,True
102,532,424,True
103,530,425,True
104,528,426,True
105,526,427,True
106,524,428,True
107,522,429,True
108,520,430,True
109,518,431,True
110,516,432,True
111,514,433,True
112,512,434,True
113,510,435,True
114,508,436,True
115,506,437,True
116,504,438,True
117,502,439,True
118,500,440,True
119,498,441,True
120,496,442,True
121,494,443,True
122,492,444,True
123,490,445,True
124,488,446,True
125,486,447,True
126,484,448,True
127,482,449,True
128,480,450,True
129,478,451,True
130,476,452,True
131,474,453,True
132,472,454,True
133,470,455,True
134,468,456,True
135,466,457,True
136,464,458,True
137,462,459,True
138,460,460,True
139,458,461,True
140,456,462,True
141,454,463,True
142,452,464,True
143,450,465,True
144,448,466,True
145,446,467,True
146,444,468,True
147,442,469,True
148,440,470,True
149,438,471,True
150,436,472,True
151,434,473,True
152,432,474,True
153,430,475,True
154,428,476,True
155,426,477,True
156,424,478,True
157,422,479,True
158,420,480,True
159,418,481,True
160,416,482,True
161,414,483,True
162,412,484,True
163,410,485,True
164,408,486,True
165,406,487,True
166,404,488,True
167,402,489,True
168,400,490,True
169,398,491,True
170,396,492,True
171,394,493,True
172,392,494,True
173,390,495,True
174,388,496,True
175,386,497,True
176,384,498,True
177,382,499,True
178,380,500,True
179,378,501,True
180,376,502,True
181,374,503,True
182,372,504,True
183,370,505,True
184,368,506,True
185,366,507,True
186,364,508,True
187,362,509,True
188,360,510,True
189,358,511,True
190,356,512,True
191,354,513,True
192,352,514,True
